geoid,state,county,coal2001,coal2002,coal2003,coal2004,coal2005,coal2006,coal2007,coal2008,coal2009,coal2010,coal2011,coal2012,coal2013,coal2014,coal2015,coal2016,coal2017,coal2018,coal2019,coal2020,coal2021,coal2022,coal2023,coal2024,surface2001,surface2002,surface2003,surface2004,surface2005,surface2006,surface2007,surface2008,surface2009,surface2010,surface2011,surface2012,surface2013,surface2014,surface2015,surface2016,surface2017,surface2018,surface2019,surface2020,surface2021,surface2022,surface2023,surface2024,underground2001,underground2002,underground2003,underground2004,underground2005,underground2006,underground2007,underground2008,underground2009,underground2010,underground2011,underground2012,underground2013,underground2014,underground2015,underground2016,underground2017,underground2018,underground2019,underground2020,underground2021,underground2022,underground2023,underground2024
40131,OK,Rogers,175335.0,70374.0,123557.0,156848.0,208357.0,0.0,0.0,168484.0,48302.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175335.0,70374.0,123557.0,156848.0,208357.0,0.0,0.0,168484.0,48302.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001,TN,Anderson,46166.0,58492.0,110972.0,166804.0,46760.0,98168.0,120766.0,185021.0,224041.0,294514.0,250179.0,22852.0,51314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46166.0,41836.0,75419.0,130882.0,27425.0,71506.0,120766.0,147729.0,85970.0,162410.0,198719.0,22852.0,51314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16656.0,35553.0,35922.0,19335.0,26662.0,0.0,37292.0,138071.0,132104.0,51460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47013,TN,Campbell,922763.0,1013836.0,541833.0,316272.0,725421.0,790611.0,728002.0,796009.0,869586.0,931401.0,835643.0,300165.0,169356.0,97533.0,68031.0,0.0,9994.0,4751.0,0.0,0.0,0.0,482.0,0.0,0.0,435797.0,562275.0,368260.0,225528.0,290625.0,304832.0,295992.0,408887.0,460847.0,611819.0,712316.0,228329.0,120204.0,97533.0,68031.0,0.0,9994.0,4751.0,0.0,0.0,0.0,482.0,0.0,0.0,486966.0,451561.0,173573.0,90744.0,434796.0,485779.0,432010.0,387122.0,408739.0,319582.0,123327.0,71836.0,49152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47025,TN,Claiborne,1982763.0,1633969.0,1542428.0,2025057.0,2320118.0,1901679.0,1802409.0,1330043.0,881116.0,537474.0,461010.0,767230.0,877767.0,741716.0,821334.0,643981.0,421118.0,227279.0,435923.0,91871.0,0.0,0.0,0.0,0.0,1170160.0,1170005.0,1229592.0,1502600.0,1603619.0,1235977.0,1342771.0,965709.0,585582.0,434445.0,213146.0,266156.0,196000.0,120111.0,290137.0,220703.0,91872.0,53478.0,122340.0,9058.0,0.0,0.0,0.0,0.0,812603.0,463964.0,312836.0,522457.0,716499.0,665702.0,459638.0,364334.0,295534.0,103029.0,247864.0,501074.0,681767.0,621605.0,531197.0,423278.0,329246.0,173801.0,313583.0,82813.0,0.0,0.0,0.0,0.0
47035,TN,Cumberland,267597.0,291798.0,218696.0,90281.0,47391.0,12986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267597.0,291798.0,218696.0,90281.0,37803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.0,12986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47037,TN,Davidson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47049,TN,Fentress,83474.0,14952.0,15425.0,111314.0,33413.0,0.0,3274.0,21703.0,21356.0,16789.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83474.0,14952.0,15425.0,111314.0,33413.0,0.0,3274.0,21703.0,21356.0,16789.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47061,TN,Grundy,0.0,0.0,0.0,0.0,7870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115,TN,Marion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47129,TN,Morgan,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47151,TN,Scott,21508.0,152986.0,134781.0,176910.0,35871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21508.0,152986.0,134781.0,176910.0,35871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48013,TX,Atascosa,3378562.0,3293072.0,3104444.0,3089624.0,3328840.0,3637167.0,3121114.0,3078762.0,3158885.0,3294198.0,3204153.0,3308314.0,3172282.0,2255871.0,2574464.0,2776858.0,3070708.0,2977099.0,3003780.0,2647716.0,2464440.0,3194292.0,1789791.0,1596122.0,3378562.0,3293072.0,3104444.0,3089624.0,3328840.0,3637167.0,3121114.0,3078762.0,3158885.0,3294198.0,3204153.0,3308314.0,3172282.0,2255871.0,2574464.0,2776858.0,3070708.0,2977099.0,3003780.0,2647716.0,2464440.0,3194292.0,1789791.0,1596122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48021,TX,Bastrop,0.0,0.0,0.0,0.0,2551615.0,6724731.0,4120619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551615.0,6724731.0,4120619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48161,TX,Freestone,3690306.0,4278122.0,4275765.0,4339582.0,4438449.0,4462066.0,3873359.0,3338979.0,3253584.0,2619451.0,3652784.0,3005616.0,3232521.0,3269584.0,1387041.0,1341856.0,1226441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690306.0,4278122.0,4275765.0,4339582.0,4438449.0,4462066.0,3873359.0,3338979.0,3253584.0,2619451.0,3652784.0,3005616.0,3232521.0,3269584.0,1387041.0,1341856.0,1226441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48203,TX,Harrison,3476580.0,4028315.0,4233031.0,4275227.0,4602752.0,3972626.0,4153485.0,4054916.0,3845279.0,4568991.0,4041305.0,4252226.0,3913377.0,4464771.0,3850810.0,4400305.0,4079046.0,3686942.0,3324610.0,1709518.0,1865625.0,2433900.0,480628.0,0.0,3476580.0,4028315.0,4233031.0,4275227.0,4602752.0,3972626.0,4153485.0,4054916.0,3845279.0,4568991.0,4041305.0,4252226.0,3913377.0,4464771.0,3850810.0,4400305.0,4079046.0,3686942.0,3324610.0,1709518.0,1865625.0,2433900.0,480628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48223,TX,Hopkins,2188991.0,2354346.0,2464563.0,2580770.0,2508860.0,2534549.0,2134207.0,1943419.0,1967617.0,1858244.0,1267357.0,863143.0,0.0,15022.0,511938.0,59120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188991.0,2354346.0,2464563.0,2580770.0,2508860.0,2534549.0,2134207.0,1943419.0,1967617.0,1858244.0,1267357.0,863143.0,0.0,15022.0,511938.0,59120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48287,TX,Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754012.0,4887765.0,5364236.0,7192404.0,7760301.0,7189178.0,7527358.0,6482152.0,6983347.0,7186478.0,93632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754012.0,4887765.0,5364236.0,7192404.0,7760301.0,7189178.0,7527358.0,6482152.0,6983347.0,7186478.0,93632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48289,TX,Leon,7386216.0,6730459.0,7460693.0,6456625.0,6916386.0,6781523.0,6779166.0,6453799.0,5092532.0,4170923.0,4221546.0,4227779.0,4978299.0,5257740.0,3353517.0,3664991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386216.0,6730459.0,7460693.0,6456625.0,6916386.0,6781523.0,6779166.0,6453799.0,5092532.0,4170923.0,4221546.0,4227779.0,4978299.0,5257740.0,3353517.0,3664991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48293,TX,Limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875433.0,6303847.0,8630793.0,8236336.0,8769129.0,9460227.0,8114714.0,9299300.0,10997088.0,8683043.0,9594365.0,10104901.0,8754658.0,9334585.0,9550166.0,8916988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875433.0,6303847.0,8630793.0,8236336.0,8769129.0,9460227.0,8114714.0,9299300.0,10997088.0,8683043.0,9594365.0,10104901.0,8754658.0,9334585.0,9550166.0,8916988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48323,TX,Maverick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,715112.0,1788032.0,2437496.0,2146219.0,1638483.0,294026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,715112.0,1788032.0,2437496.0,2146219.0,1638483.0,294026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48331,TX,Milam,5709325.0,5573795.0,6091061.0,6105182.0,3202356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709325.0,5573795.0,6091061.0,6105182.0,3202356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48355,TX,Nueces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48365,TX,Panola,6362056.0,7246826.0,7770812.0,7031415.0,7027838.0,7193414.0,8329657.0,6885740.0,5420457.0,7205653.0,7055141.0,6692447.0,5423851.0,4976756.0,3383844.0,2870692.0,2344708.0,2471147.0,924947.0,0.0,0.0,0.0,0.0,0.0,6362056.0,7246826.0,7770812.0,7031415.0,7027838.0,7193414.0,8329657.0,6885740.0,5420457.0,7205653.0,7055141.0,6692447.0,5423851.0,4976756.0,3383844.0,2870692.0,2344708.0,2471147.0,924947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48395,TX,Robertson,2143975.0,1928602.0,2223039.0,1944757.0,2178792.0,1788496.0,1902877.0,2121961.0,1724612.0,1869981.0,1826445.0,1357420.0,1712679.0,1958835.0,2079570.0,2123226.0,1992150.0,2030297.0,2156794.0,1972073.0,2063647.0,2120757.0,1993963.0,1783404.0,2143975.0,1928602.0,2223039.0,1944757.0,2178792.0,1788496.0,1902877.0,2121961.0,1724612.0,1869981.0,1826445.0,1357420.0,1712679.0,1958835.0,2079570.0,2123226.0,1992150.0,2030297.0,2156794.0,1972073.0,2063647.0,2120757.0,1993963.0,1783404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48401,TX,Rusk,5260223.0,4459964.0,4666829.0,5975453.0,5983205.0,4843839.0,4108562.0,4655079.0,4225852.0,2977556.0,3227650.0,3061443.0,3431486.0,3887353.0,3464804.0,3692857.0,3048129.0,2734143.0,2663711.0,2954048.0,2102030.0,0.0,0.0,0.0,5260223.0,4459964.0,4666829.0,5975453.0,5983205.0,4843839.0,4108562.0,4655079.0,4225852.0,2977556.0,3227650.0,3061443.0,3431486.0,3887353.0,3464804.0,3692857.0,3048129.0,2734143.0,2663711.0,2954048.0,2102030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48449,TX,Titus,5312347.0,5331158.0,5208428.0,4024373.0,3199586.0,3609206.0,3425360.0,2730260.0,641252.0,748921.0,1584019.0,1413200.0,1027817.0,579018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312347.0,5331158.0,5208428.0,4024373.0,3199586.0,3609206.0,3425360.0,2730260.0,641252.0,748921.0,1584019.0,1413200.0,1027817.0,579018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48479,TX,Webb,133825.0,21963.0,18092.0,39818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133825.0,21963.0,18092.0,39818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49007,UT,Carbon,9483599.0,9462806.0,9819689.0,9235123.0,9620486.0,11408817.0,11893032.0,11544960.0,9265276.0,8999079.0,9435352.0,6503313.0,6585144.0,7694758.0,7101392.0,6993852.0,6630268.0,6783202.0,8046571.0,6989454.0,7005435.0,2548123.0,2786080.0,2963808.0,0.0,267517.0,25083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9483599.0,9195289.0,9794606.0,9235123.0,9620486.0,11408817.0,11893032.0,11544960.0,9265276.0,8999079.0,9435352.0,6503313.0,6585144.0,7694758.0,7101392.0,6993852.0,6630268.0,6783202.0,8046571.0,6989454.0,7005435.0,2548123.0,2786080.0,2963808.0
49015,UT,Emery,9227422.0,7288448.0,6123757.0,4942690.0,7331923.0,6700945.0,5701624.0,5874133.0,5704001.0,3953522.0,3714657.0,4292022.0,3690136.0,3145068.0,966600.0,898002.0,1087550.0,1437492.0,1744837.0,1145727.0,1683939.0,3943766.0,1376865.0,1401414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9227422.0,7288448.0,6123757.0,4942690.0,7331923.0,6700945.0,5701624.0,5874133.0,5704001.0,3953522.0,3714657.0,4292022.0,3690136.0,3145068.0,966600.0,894190.0,1087550.0,1437492.0,1744837.0,1145727.0,1683939.0,3943766.0,1376865.0,1356727.0
49025,UT,Kane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570138.0,741178.0,555268.0,326603.0,702909.0,723944.0,493532.0,240010.0,569090.0,434165.0,354265.0,66659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570138.0,741178.0,555268.0,315693.0,669025.0,723944.0,493532.0,240010.0,569090.0,434165.0,354265.0,66659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910.0,33884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49041,UT,Sevier,8255461.0,8552483.0,7125797.0,7568276.0,7568934.0,7907935.0,6711925.0,6946075.0,6748311.0,6398350.0,6498011.0,5650446.0,5960266.0,6539322.0,6024483.0,5375171.0,5883975.0,4904476.0,4373942.0,4458836.0,3310292.0,3877118.0,2690970.0,3099164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8255461.0,8552483.0,7125797.0,7568276.0,7568934.0,7907935.0,6711925.0,6946075.0,6748311.0,6398350.0,6498011.0,5650446.0,5960266.0,6539322.0,6024483.0,5375171.0,5883975.0,4904476.0,4373942.0,4458836.0,3310292.0,3877118.0,2690970.0,3099164.0
51027,VA,Buchanan,11589519.0,10048222.0,10812659.0,10347697.0,7756474.0,10180930.0,7777265.0,8438897.0,6799719.0,8744056.0,9316543.0,7183857.0,7695116.0,7223564.0,7100586.0,7429542.0,7930728.0,7333837.0,6606136.0,5186292.0,5971588.0,5955472.0,5369250.0,5094649.0,2299210.0,1862204.0,2551058.0,2713882.0,2935099.0,3032090.0,2991398.0,2842689.0,2089982.0,2198980.0,1794400.0,1891450.0,1389878.0,1476184.0,1446108.0,1250361.0,1406398.0,1024336.0,1006596.0,899188.0,1077542.0,1331355.0,1021573.0,840631.0,9290309.0,8186018.0,8261601.0,7633815.0,4821375.0,7148840.0,4785867.0,5596208.0,4709737.0,6545076.0,7521349.0,5292407.0,6305238.0,5747380.0,5654478.0,6179181.0,6524330.0,6309501.0,5599540.0,4287104.0,4894046.0,4435980.0,4321768.0,4251124.0
51051,VA,Dickenson,3230718.0,2779463.0,2735067.0,2564014.0,2566576.0,2582717.0,2139842.0,2070185.0,1384909.0,1058819.0,1331667.0,3412332.0,3594585.0,3738135.0,3585016.0,3500698.0,3357738.0,3341052.0,3661700.0,3683845.0,4083275.0,3743888.0,3851635.0,3473822.0,314576.0,327721.0,674301.0,434153.0,545510.0,528930.0,230033.0,265985.0,217853.0,239245.0,393254.0,526314.0,510477.0,645430.0,1078881.0,1328006.0,915673.0,1112169.0,1057911.0,925011.0,1037225.0,915775.0,845865.0,597962.0,2916142.0,2451742.0,2060766.0,2129861.0,2021066.0,2053787.0,1909809.0,1804200.0,1167056.0,819574.0,938413.0,2886018.0,3032284.0,2820393.0,2506135.0,2172692.0,2442065.0,2228883.0,2455211.0,2617026.0,2884962.0,2766678.0,3005770.0,2875860.0
51071,VA,Giles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141110.0,151260.0,174807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141110.0,151260.0,174807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51105,VA,Lee,498275.0,256989.0,573882.0,815797.0,628701.0,870397.0,806742.0,1156029.0,633708.0,514305.0,510205.0,276070.0,47046.0,0.0,0.0,112444.0,0.0,0.0,0.0,0.0,6713.0,0.0,0.0,0.0,96735.0,180134.0,205756.0,309217.0,306809.0,310019.0,493721.0,830157.0,352688.0,322086.0,233078.0,123546.0,10056.0,0.0,0.0,112444.0,0.0,0.0,0.0,0.0,6713.0,0.0,0.0,0.0,401540.0,76855.0,368126.0,506580.0,321892.0,560378.0,313021.0,325872.0,281020.0,192219.0,277127.0,152524.0,36990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51167,VA,Russell,950974.0,726533.0,730047.0,716629.0,1173196.0,1112298.0,1188560.0,1168905.0,1031003.0,726205.0,881376.0,725511.0,775564.0,445844.0,755204.0,568046.0,302371.0,207964.0,45748.0,34366.0,44916.0,63289.0,42918.0,106124.0,469336.0,390135.0,487539.0,370244.0,739377.0,592756.0,138379.0,181363.0,245481.0,35651.0,184269.0,84804.0,99795.0,280081.0,348866.0,179268.0,261781.0,207964.0,45748.0,34366.0,44916.0,63289.0,42918.0,106124.0,195729.0,166422.0,67995.0,119740.0,212989.0,387907.0,934189.0,952172.0,785522.0,690554.0,697107.0,640707.0,298162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51185,VA,Tazewell,1626539.0,1435455.0,1293990.0,1335068.0,1237844.0,1349704.0,1165052.0,744959.0,836322.0,943236.0,1118585.0,1410408.0,1248095.0,1324602.0,728966.0,250145.0,144179.0,214540.0,223001.0,79373.0,166483.0,470157.0,806244.0,671994.0,76447.0,251602.0,247395.0,182100.0,164190.0,136029.0,53141.0,95255.0,488891.0,575177.0,662426.0,939616.0,766863.0,762470.0,375433.0,250145.0,144179.0,214540.0,221522.0,79373.0,166483.0,402357.0,615817.0,533282.0,1550092.0,1183853.0,1046595.0,1152968.0,1073654.0,1213675.0,1111911.0,649704.0,347431.0,368059.0,456159.0,470792.0,481232.0,562132.0,353533.0,0.0,0.0,0.0,1479.0,0.0,0.0,67800.0,190427.0,138712.0
51195,VA,Wise,15163908.0,14879377.0,15625180.0,15867760.0,14601435.0,13775558.0,12384614.0,11168801.0,10333517.0,10257671.0,9213826.0,5792720.0,3688097.0,2774644.0,2150835.0,1498509.0,1967146.0,1914667.0,1932398.0,843287.0,579101.0,871504.0,503885.0,406163.0,7015081.0,6453283.0,6205195.0,6973576.0,6666336.0,6458806.0,5708826.0,4691448.0,4686039.0,4704568.0,3642743.0,2854197.0,1651810.0,828266.0,988035.0,818710.0,653825.0,724225.0,1250046.0,562587.0,335039.0,535381.0,328707.0,291536.0,8148827.0,8426094.0,9419985.0,8894184.0,7935099.0,7316752.0,6675788.0,6477353.0,5647478.0,5553103.0,5571083.0,2927923.0,2036287.0,1936842.0,1162800.0,618880.0,853598.0,893621.0,659413.0,280700.0,244062.0,336123.0,175178.0,114627.0
53033,WA,King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
